video_id,title,published_at,year,duration,view_count,like_count,comment_count,channel_title,category_id,tags,description,placings,competition_name,team_name,comp_year,total_comps,placing_score,sum_placing_score,finalscore,number_of_teams_in_comp,comp_numerator,comp_score
SVHXs1XPDjQ,first class bhangra @ pao bhangra 2014,2014-06-01T23:42:11Z,2014,437,5759,18.0,6.0,Harjot Hundal (Gabroo Tv),24,Gabroo;Giddha;Tv;GTV;Harjot;Hundal;Bhangra;Punjab;Punjabi;Virsa;Dhol;Tumbi;Empire,"This is First Class Bhangra, representing Pittsburgh, Pennsylvania (USA) performing at Cornell Universities Pao Bhangra 2014.

Pao Bhangra was was held at Barton Hall on the campus of Cornell University, in Ithaca New York (USA) on April 26 2014. For more information about this competition, please visit http://www.facebook.com/CornellBhangra.

Songs:
Sexy and I Know It - LMFAO
Sher Soorma - Gupsy Aujla ft Dev Dhillon
Top of the World - Nirmal Sidhu
Sarkara - Sukhi Sivia
Look Lak - Roshan Prince 
Style - Offlicence ft. Trilla and Panjabi MC
Satisfya - Imran Khan
Superstar - Raj Bains & PBN
Tharthi Hildi - Amam Hayer

Performers:
Black: Sujay Turakhia, Akash Bansal
Purple: Sid Pandit, Jigar Saraiya 
Red: Rohan Bansal, Azie Dhingra
Blue: Jay Vakil, Dhir Patwa
Green: Abhishek Jindal, Partik Singh
Yellow: Ram Mahalingam, Davis Thomas

Band:
Dhol: Dholi Ram
Chimta: Harman Deol

The largest Bhangra Library in the world, serving the community since 2004.
http://gabroo.tv

Like us on Facebook!
http://facebook.gabroo.tv

Tweet with us on twitter!
http://twitter.gabroo.tv

Follow our Bhangra journey on Instagram!
http://instagram.gabroo.tv or @gabrootv

Befriend Harjot Hundal on Facebook!
http://harjot.gabroo.tv

Follow Harjot Hundal on Instagram!
http://instagram.harjothundal.com or @forevergabroo",None,pao bhangra,first class bhangra,2014,25,0.1,7.05,0.282,21,3.0374036796536794,0.14463827045969901
-ODGtAmKLqk,cornell bhangra kudiyan @ pao bhangra 2017,2017-06-14T23:44:13Z,2017,357,8669,86.0,5.0,Harjot Hundal (Gabroo Tv),24,Gabroo Tv;Gabroo;Giddha Tv;GTV;GTV Bhangra;Harjot Hundal;Punjab;Punjabi;Virsa;Dhol;Tumbi;Cornell Bhangra;Pao Bhangra;Ithaca New York;Cornell University,"This is Cornell Bhangra's Kudiyan performing at Pao Bhangra 2017.

--

Team Info:
Name: Cornell Bhangra Kudiyan
City/Country: Ithaca, New York, USA 

Show info:
Name: Pao Bhangra 2017
Location: Barton Hall
City/Country: Ithaca, NY, USA
Date: April 15 2017

--

Links:

Gabroo Tv's Facebook page:
http://facebook.gabroo.tv

Gabroo Tv on Twitter:
http://twitter.gabroo.tv

Gabroo Tv on Instagram:
http://instagram.gabroo.tv

Harjot Hundal's Instagram:
http://instagram.harjothundal.com

Harjot Hundal's Facebook:
http://harjot.gabroo.tv",None,pao bhangra,cornell bhangra,2017,22,0.1,3.0,0.13636363636363635,21,3.0374036796536794,0.14463827045969901
RPrDohJDlKA,cornell bhangra kudiyan @ pao bhangra 2014,2014-06-02T00:23:35Z,2014,422,8016,30.0,2.0,Harjot Hundal (Gabroo Tv),24,Gabroo;Giddha;Tv;GTV;Harjot;Hundal;Bhangra;Punjab;Punjabi;Virsa;Dhol;Tumbi;Empire,"This is Cornell Bhangra's Kudiyan, representing Cornell University, in Ithaca New York (USA) performing at Cornell Universities Pao Bhangra 2014.

Pao Bhangra was was held at Barton Hall on the campus of Cornell University, in Ithaca New York (USA) on April 26 2014. For more information about this competition, please visit http://www.facebook.com/CornellBhangra.

Performers:
Malvika Raj
Darah Barnes
Mahak Goel
Ashley George
Romoli Bakshi
Stephanie Guo
Kadambari Sur
Masoom Chainani
Emma Crawford
Grace Livermore
Sitara Patel
Viraj Khetani
Krishna Shah
Aya Mears

Songs:
Sail - Awolnation DJ Crazzyness Remix
Mitran Da Dhol Vajda ft. Coke Boys and DJ Lil Saini - Princedeep Saini
Katal Kare Remix
Talk Dirty - Jason Derulo
Nakhreya Mari - Miss Pooja
Balkan Beat Box Hermitico (Ozzie Talk Dirty Edit)
No Music (Hand Clap) - Young Heights ft. DCole
Aaj Kal - H Dami
Suga Suga  - Baby Bash
Dholna - Raashi ft. The PropheC
To The Stars - The PropheC
MMM Yeah - Austin Mahone ft. Pitbull
Hipshaker - Jassi Sidhu ft. Superwoman
Aja Dovey Nachiye - Epic Bhangra
Pour it Up - OMG Mixtape DJ K Square
Dark Horse Dubstep Remix - Katy Perry
Proper Patola - Diljit Dosanj
Be Faithful - Fatman Scoop
Hanji - Jags Klimax ft Shin DCS

The largest Bhangra Library in the world, serving the community since 2004.
http://gabroo.tv

Like us on Facebook!
http://facebook.gabroo.tv

Tweet with us on twitter!
http://twitter.gabroo.tv

Follow our Bhangra journey on Instagram!
http://instagram.gabroo.tv or @gabrootv

Befriend Harjot Hundal on Facebook!
http://harjot.gabroo.tv

Follow Harjot Hundal on Instagram!
http://instagram.harjothundal.com or @forevergabroo",None,pao bhangra,cornell bhangra,2014,22,0.1,3.0,0.13636363636363635,21,3.0374036796536794,0.14463827045969901
-ce0jp0SOXc,rutgers bhangra @ pao bhangra 2014,2014-06-02T00:45:05Z,2014,442,8102,25.0,1.0,Harjot Hundal (Gabroo Tv),24,Gabroo;Giddha;Tv;GTV;Harjot;Hundal;Bhangra;Punjab;Punjabi;Virsa;Dhol;Tumbi;Empire,"This is Rutgers Bhangra, representing Rutgers University in New Brunswick New York (USA) performing at Cornell Universities Pao Bhangra 2014.

Pao Bhangra was was held at Barton Hall on the campus of Cornell University, in Ithaca New York (USA) on April 26 2014. For more information about this competition, please visit http://www.facebook.com/CornellBhangra.

The largest Bhangra Library in the world, serving the community since 2004.
http://gabroo.tv

Like us on Facebook!
http://facebook.gabroo.tv

Tweet with us on twitter!
http://twitter.gabroo.tv

Follow our Bhangra journey on Instagram!
http://instagram.gabroo.tv or @gabrootv

Befriend Harjot Hundal on Facebook!
http://harjot.gabroo.tv

Follow Harjot Hundal on Instagram!
http://instagram.harjothundal.com or @forevergabroo",None,pao bhangra,rutgers bhangra,2014,2,0.1,0.2,0.1,21,3.0374036796536794,0.14463827045969901
RVW9aBnoLok,new england bhangra club @ pao bhangra 2014,2014-06-02T01:43:15Z,2014,485,10288,67.0,8.0,Harjot Hundal (Gabroo Tv),24,Gabroo;Giddha;Tv;GTV;Harjot;Hundal;Bhangra;Punjab;Punjabi;Virsa;Dhol;Tumbi;New England Bhangra Club;NEBC,"This is New England Bhangra Club (NEBC) representing Boston Massachusetts (USA) performing at Pao Bhangra 2014.

Pao Bhangra was was held at Barton Hall on the campus of Cornell University, in Ithaca New York (USA) on April 26 2014. For more information about this competition, please visit http://www.facebook.com/CornellBhangra.

Performers:
Blue: Ankita Janakiraman & Khushi Chhangani
Red: Gagan Singh & Sehar Khalid
Yellow: Pooja Jhaveri & Her Jodi
Orange: Palak Sheth & Kathryn Wright
Green: Allisha Kharbanda & Zohal Shah

Band:
Dhol: Armaan Gupta 
Chimta: Akaash Yadav

The largest Bhangra Library in the world, serving the community since 2004.
http://gabroo.tv

Like us on Facebook!
http://facebook.gabroo.tv

Tweet with us on twitter!
http://twitter.gabroo.tv

Follow our Bhangra journey on Instagram!
http://instagram.gabroo.tv or @gabrootv

Befriend Harjot Hundal on Facebook!
http://harjot.gabroo.tv

Follow Harjot Hundal on Instagram!
http://instagram.harjothundal.com or @forevergabroo",None,pao bhangra,new england bhangra club,2014,4,0.1,0.4,0.1,21,3.0374036796536794,0.14463827045969901
1EFLp5aPPxQ,phenomenon step team & cornell big red raas @ pao bhangra 2014,2014-06-02T05:25:34Z,2014,440,5936,10.0,0.0,Harjot Hundal (Gabroo Tv),24,Gabroo;Giddha;Tv;GTV;Harjot;Hundal;Bhangra;Punjab;Punjabi;Virsa;Dhol;Tumbi;Empire,"This is two teams collaborating and performing together; The Phenomenon Step Team & Cornell Big Red Raas. This performance took place at Pao Bhangra 2014.

Pao Bhangra was was held at Barton Hall on the campus of Cornell University, in Ithaca New York (USA) on April 26 2014. For more information about this competition, please visit http://www.facebook.com/CornellBhangra.

Performers:

Phenomenon Step:
Melissa Braxton
Janeil Dennis
Cassandra Desbas
Tamara Kahan
Brian Linton
Brittany Nkounkou
Eseosa Odigie
Latia Skerving
Brittney Strodder
Vinny (Zhen) Wang 

Cornell Big Red Raas:
Vinita Popat
Padmini Mahalingam
Ashini Ganesalingam
Alisha Sojar
Haley Jones
Subhani Katugampala
Niharika Neela
Mishka Gidwani
Ruju Mehta
Twinkle Contractor
Disha Sharma
Priya Nambiar
Nisha Mulay
Shelby McClelland
Rajeev Alluri
Kartik Ramkumar
Shawn Rosemond
Nihar Suthar
Ian Persaud
Gabriel Gonzalez
Sachin Rudraraju

Songs:

Cornell Big Red Raas:
Segment 1: Latke Halone Nandial, Mari Mahisagar Ni
Segment 2: Saathi Varshu""The largest Bhangra Library in the world, serving the community since 2004.

http://gabroo.tv

Like us on Facebook!
http://facebook.gabroo.tv

Tweet with us on twitter!
http://twitter.gabroo.tv

Follow our Bhangra journey on Instagram!
http://instagram.gabroo.tv or @gabrootv

Befriend Harjot Hundal on Facebook!
http://harjot.gabroo.tv

Follow Harjot Hundal on Instagram!
http://instagram.harjothundal.com or @forevergabroo",None,pao bhangra,phenomenon step team & cornell big red raas,2014,1,0.1,0.1,0.1,21,3.0374036796536794,0.14463827045969901
hLs8GmlaJ_U,btf allstars @ elite 8 bhangra invitational 2010,2010-06-11T23:19:35Z,2010,216,2542,3.0,0.0,Harjot Hundal (Gabroo Tv),24,BTF;Allstars;Bhangra;Teams;Forum;Gabroo;Tv;GTV;Elite;Eight;Invitational;2010;10;Competition,"Popular BTF faces in the crowd @ Elite 8 Bhangra Invitational 2010. This video was shot before the show began.

Elite 8 Bhangra Invitational 2010 was put on by Emdo Entertainment... For more information about the show please visit www.elite8bhangra.com or www.emdoentertainment.com

www.gabroo.tv - High Definition Bhangra Videos...

Gabroo Tv, the #1 website in the world dedicated to true Bhangra promotion and preservation... Gabroo Tv has captured an endless amount of priceless memories relating to Punjabi Virsa in the United States, and throughout the world... The goal is to preserve these priceless moments for an endless array of coming generations, so they may be able to have a learning guide to help keep the culture alive...",None,elite 8,btf allstars,2010,1,0.1,0.1,0.1,28,4.046204545454546,0.1445073051948052
PHu3Y-HM_LE,ending credits/winner announcement @ elite 8 bhangra invitational 2010,2010-06-11T04:48:39Z,2010,487,14062,10.0,4.0,Harjot Hundal (Gabroo Tv),24,Elite;Eight;Bhangra;Invitational;2010;10;Ending;Credits;Winners;Team;Announcement;VCU,"Bhangra Empire representing US West from California's Bay Area, performing @ Elite 8 Bhangra Invitational 2010, The East Coast's most anticipated Bhangra Competition. 

Elite 8 Bhangra Invitational 2010 was put on by Emdo Entertainment... For more information about the show please visit www.elite8bhangra.com or www.emdoentertainment.com

www.gabroo.tv - High Definition Bhangra Videos...

Gabroo Tv, the #1 website in the world dedicated to true Bhangra promotion and preservation... Gabroo Tv has captured an endless amount of priceless memories relating to Punjabi Virsa in the United States, and throughout the world... The goal is to preserve these priceless moments for an endless array of coming generations, so they may be able to have a learning guide to help keep the culture alive...",None,elite 8,ending credits/winner announcement,2010,1,0.1,0.1,0.1,28,4.046204545454546,0.1445073051948052
aELiurddZU8,brother vs sister bhangra competition @ elite 8 bhangra 2015,2015-04-30T16:09:06Z,2015,505,2227902,27073.0,,Harjot Hundal (Gabroo Tv),24,Gabroo Tv;Gabroo;Giddha Tv;GTV;GTV Bhangra;Harjot Hundal;Punjab;Punjabi;Virsa;Dhol;Tumbi;DCMPAA;DC Metro Punjabi Arts Academy;Elite 8 Bhangra;Elite 8 Bhangra Invitational 2015;Bhangra Competition 2015,"This dance off took place at the end of this competition, before the winning team was announced. Various audience members (consisting mainly of students from DC Metro Punjabi Arts Academy) came onto stage to display their skills. The first group of dancers are actually siblings! That being said, enjoy this video, I hope it helps motivate and spark some Bhangra interest for the youth of today :)

--

Elite 8 Bhangra Invitational 2015 took place in Washington DC (USA) on February 28 2015, at the George Washington Universities Lisner Auditorium. For more information about the show, please visit www.elite8bhangra.com

--

The largest Bhangra Library in the world, serving the community since 2004.
http://gabroo.tv

Like us on Facebook!
http://facebook.gabroo.tv

Tweet with us on twitter!
http://twitter.gabroo.tv

Follow our Bhangra journey on Instagram!
http://instagram.gabroo.tv or @gabrootv

Befriend Harjot Hundal on Facebook!
http://harjot.gabroo.tv

Follow Harjot Hundal on Instagram!
http://instagram.harjothundal.com or @forevergabroo",None,elite 8,brother vs sister bhangra competition,2015,1,0.1,0.1,0.1,28,4.046204545454546,0.1445073051948052
5iSVhhvGYmE,joshiley jawan @ elite 8 bhangra 2015,2015-03-04T18:30:26Z,2015,505,92442,366.0,29.0,Harjot Hundal (Gabroo Tv),24,Gabroo;Giddha;Tv;GTV;Harjot;Hundal;Bhangra;Punjab;Punjabi;Virsa;Dhol;Tumbi;Elite 8 Bhangra;Emdo Entertainment;Washington DC;Joshiley Jawan;JJ Bhangra,"Representing Washington DC, this is Joshiley Jawan's first place championship performance in front of a sold out crowd at Elite 8 Bhangra Invitational 2015. From Dholi Neet Basra's hardwired dhol to the quick swift moves of 16 talented dancers, this is a performance that will definitely be remembered years down the road.

--

Elite 8 Bhangra Invitational 2015 took place in Washington DC (USA) on February 28 2015, at the George Washington Universities Lisner Auditorium. For more information about the show, please visit www.elite8bhangra.com

--

The largest Bhangra Library in the world, serving the community since 2004.
http://gabroo.tv

Like us on Facebook!
http://facebook.gabroo.tv

Tweet with us on twitter!
http://twitter.gabroo.tv

Follow our Bhangra journey on Instagram!
http://instagram.gabroo.tv or @gabrootv

Befriend Harjot Hundal on Facebook!
http://harjot.gabroo.tv

Follow Harjot Hundal on Instagram!
http://instagram.harjothundal.com or @forevergabroo",None,elite 8,joshiley jawan,2015,3,0.1,0.30000000000000004,0.10000000000000002,28,4.046204545454546,0.1445073051948052
YnqxJ8I3pqk,bhangra empire @ elite 8 bhangra invitational 2010,2010-06-08T09:52:43Z,2010,521,4195911,20765.0,971.0,Harjot Hundal (Gabroo Tv),24,Bay;Area;Bhangra;Elite;Eight;Empire;Dance;Competition;2010;10;Gabroo;Tv;Emdo;Entertainment;Omar;Rajpute;Desi;MJ;Michael;Jackson;Impersonator;Performer,"Bhangra Empire representing US West from California's Bay Area, performing @ Elite 8 Bhangra Invitational 2010, The East Coast's most anticipated Bhangra Competition. 

Elite 8 Bhangra Invitational 2010 was put on by Emdo Entertainment... For more information about the show please visit www.elite8bhangra.com or www.emdoentertainment.com

High Definition Bhangra Videos
http://gabroo.tv
http://facebook.gabroo.tv
http://twitter.gabroo.tv
http://instagram.gabroo.tv

Gabroo Tv, the #1 website in the world dedicated to true Bhangra promotion and preservation. Gabroo Tv has captured an endless amount of priceless memories relating to Punjabi Virsa in the United States, and throughout the world. The goal is to preserve these priceless moments for an endless array of coming generations, so they may be able to have a learning guide to help keep the culture alive.",None,elite 8,bhangra empire,2010,6,0.1,0.6000000000000001,0.10000000000000002,28,4.046204545454546,0.1445073051948052
qkIS7V2570w,dc metro punjabi arts academy @ elite 8 bhangra 2015,2015-03-10T05:17:02Z,2015,555,150141,912.0,35.0,Harjot Hundal (Gabroo Tv),24,Gabroo;Giddha;Tv;GTV;Harjot;Hundal;Bhangra;Punjab;Punjabi;Virsa;Dhol;Tumbi;DC Metro Punjabi Arts Academy;DCMPAA;Kids Bhangra;Elite 8 Bhangra Invitational,"Performing in front of their home town of Washington DC, this is DC Metro Punjabi Arts Academies performance in front of a sold out crowd at Elite 8 Bhangra Invitational 2015. At this particular show, DCMPAA had some of the youngest dancing talent on stage, going up against much older and experienced Bhangra veterans. If you ask me, they definitely held their own.

--

Elite 8 Bhangra Invitational 2015 took place in Washington DC (USA) on February 28 2015, at the George Washington Universities Lisner Auditorium. For more information about the show, please visit www.elite8bhangra.com

--

Participants:
Vanshdeep Sarkaria
Gundeep Shergill
Gurpreet Singh
Ashvin Kapur
Gurkeerat Walia 
Harman Singh 
Arjun Bansal
Azman Garcha
Jaskirat Saini
Maneet Singh 
Muskan Saini
Parul Mittal
Shreya Kandur
Silky Kadakia
Sehaj Kaur 
Shivali Marwaha
Sakhi Singh
Amani Vohra
Raina Vij
Kanwal Walia
Kushali Marwaha

--

The largest Bhangra Library in the world, serving the community since 2004.
http://gabroo.tv

Like us on Facebook!
http://facebook.gabroo.tv

Tweet with us on twitter!
http://twitter.gabroo.tv

Follow our Bhangra journey on Instagram!
http://instagram.gabroo.tv or @gabrootv

Befriend Harjot Hundal on Facebook!
http://harjot.gabroo.tv

Follow Harjot Hundal on Instagram!
http://instagram.harjothundal.com or @forevergabroo",None,elite 8,dc metro punjabi arts academy,2015,11,0.1,2.0,0.18181818181818182,28,4.046204545454546,0.1445073051948052
51DsLmIA4uQ,dc bhangra crew @ elite 8 bhangra 2015,2015-03-12T15:04:47Z,2015,511,1342934,7201.0,224.0,Harjot Hundal (Gabroo Tv),24,Gabroo;Giddha;Tv;GTV;Harjot;Hundal;Bhangra;Punjab;Punjabi;Virsa;Dhol;Tumbi;DC Bhangra Crew;DC BC;Washington DC Bhangra Girls;Elite 8 Bhangra Invitational 2015;Bhangra Competition 2015,"This performance was memorable, for a number of reasons. It started off simply, yet soo ingeniously. Members were placed all around the hall and threw multi-colored glow sticks (unexpectedly) at an insanely synchronized interval. The adrenaline of the audience instantly jumped to 100. From there, these girls seemed to mix up the correct formula to keep the audience engaged. Don't take my word for it, here's the DC Bhangra Crew (folkgurlz) Bhangra team performing in front of a massive sold out crowd at Elite 8 Bhangra Invitational 2015. 

--

Elite 8 Bhangra Invitational 2015 took place in Washington DC (USA) on February 28 2015, at the George Washington Universities Lisner Auditorium. For more information about the show, please visit www.elite8bhangra.com

--

Participants:

Red: Kristy and Ashita
Royal Blue: Jasmeen and Navneet
Yellow: Shebani and Mukta
Green: Karem and Faryal
Orange: Shreya and Farah
Ferozi: Shomya and Ananya

Dholi: Gurpreet Bains
Singer :Rajdeep Khaler

--

The largest Bhangra Library in the world, serving the community since 2004.
http://gabroo.tv

Like us on Facebook!
http://facebook.gabroo.tv

Tweet with us on twitter!
http://twitter.gabroo.tv

Follow our Bhangra journey on Instagram!
http://instagram.gabroo.tv or @gabrootv

Befriend Harjot Hundal on Facebook!
http://harjot.gabroo.tv

Follow Harjot Hundal on Instagram!
http://instagram.harjothundal.com or @forevergabroo",None,elite 8,dc bhangra crew,2015,10,0.1,1.0,0.1,28,4.046204545454546,0.1445073051948052
u0I_HMgP_Xk,shaan mutiyaaran di @ elite 8 bhangra 2015,2015-04-03T17:06:27Z,2015,476,120664,921.0,28.0,Harjot Hundal (Gabroo Tv),24,Gabroo;Giddha;Tv;GTV;Harjot;Hundal;Bhangra;Punjab;Punjabi;Virsa;Dhol;Tumbi;Shaan Mutiyaaran Di;SMD Bhangra Club;Elite 8 Bhangra Invitational;Elite 8 Bhangra 2015,"This is New York's all star female Bhangra team, Shaan Mutiyaaran Di (SMD Bhangra Club) performing at Elite 8 Bhangra invitational 2015.

--

Blue: Reeda Saleem & Divya Krishna
Purple: Laamia Islam & Henna Boolchandani
Yellow: Iris Huang & Alexis Plair
Red: Rachneet Kaur & Sonya Chandra
Orange: Nirali Sampat & Rachana Gandhi
Green: Ruchika Rana & Poorvi Goradia

--

Elite 8 Bhangra Invitational 2015 took place in Washington DC (USA) on February 28 2015, at the George Washington Universities Lisner Auditorium. For more information about the show, please visit www.elite8bhangra.com

--

The largest Bhangra Library in the world, serving the community since 2004.
http://gabroo.tv

Like us on Facebook!
http://facebook.gabroo.tv

Tweet with us on twitter!
http://twitter.gabroo.tv

Follow our Bhangra journey on Instagram!
http://instagram.gabroo.tv or @gabrootv

Befriend Harjot Hundal on Facebook!
http://harjot.gabroo.tv

Follow Harjot Hundal on Instagram!
http://instagram.harjothundal.com or @forevergabroo",None,elite 8,shaan mutiyaaran di,2015,15,0.1,1.5,0.1,28,4.046204545454546,0.1445073051948052
lXQtnC04k7U,cornell bhangra @ elite 8 bhangra 2015,2015-04-29T22:25:55Z,2015,496,23577,138.0,6.0,Harjot Hundal (Gabroo Tv),24,Gabroo;Giddha;Bhangra;Punjab;Punjabi;Virsa;Dhol;Tumbi;Harjot Hundal;Elite 8 Bhangra Invitational;Cornell Bhangra;Cornell University;Elite 8 Bhangra,"This is Cornell Bhangra, performing at Elite 8 Bhangra invitational in Washington DC.

--

Elite 8 Bhangra Invitational 2015 took place in Washington DC (USA) on February 28 2015, at the George Washington Universities Lisner Auditorium. For more information about the show, please visit www.elite8bhangra.com

--

Participants:
Blue: Armaan Kapoor and Masoom Chainani
Yellow: Taisu Kumar and Ashley George
Green: Suraj Anandalwar and Grace Livermore
Red: Chandra Rathnam and Emma Crawford
Purple: Spandan Agarwal and Romoli Bakshi
Orange: Mahak Goel and Stephanie Guo

--

The largest Bhangra Library in the world, serving the community since 2004.
http://gabroo.tv

Like us on Facebook!
http://facebook.gabroo.tv

Tweet with us on twitter!
http://twitter.gabroo.tv

Follow our Bhangra journey on Instagram!
http://instagram.gabroo.tv or @gabrootv

Befriend Harjot Hundal on Facebook!
http://harjot.gabroo.tv

Follow Harjot Hundal on Instagram!
http://instagram.harjothundal.com or @forevergabroo",None,elite 8,cornell bhangra,2015,22,0.1,3.0,0.13636363636363635,28,4.046204545454546,0.1445073051948052
